filename, IC, LED, battery, buzzer, capacitor, clock, connector, diode, display, fuse, inductor, potentiometer, relay, resistor, switch, transistor
diode7_jpg.rf.3d665cb4db96f15ec56bdbeb78eb4675.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_588_jpg.rf.3e6aad49a0426d90ad8a23b000d08af8.jpg, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
PCBA_216_jpg.rf.4242f00c4fbb6e5f46567e53f79cb797.jpg, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_520_jpeg_jpg.rf.3d6c32407df78c750c367bd4fac228b5.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
PCBA_304_jpg.rf.409a986c1dd4d1680f81f0fd405adea2.jpg, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1
PCBA_229_jpg.rf.3fe38b6acbf1a82210cca814009b5520.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0
PCBA_318_jpg.rf.43a90def3a077027e553807d8495d6e8.jpg, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0
PCBA_323_jpg.rf.44d1f6bb0e2fa3efe0b9bab02f2e42fc.jpg, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
button12_jpg.rf.40ba44a41bfa9a156c2ae636beb24fd4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
PCBA_328_jpg.rf.4525fc4c94a2da7fbe1593305e7da364.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
button1_jpg.rf.410a993297cd7dccc5df5277d4657381.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
transistor1_jpg.rf.45f0ed59034ec5bf06959374410a4251.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
PCBA_20_jpg.rf.463b29abe8060bef8c71767c95181746.jpg, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
button17_jpg.rf.470042e4443417895003ad05c7f55df6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
battery5_jpg.rf.47fe46f6dd5bf878bb7b55139e32a55e.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
clock15_jpg.rf.47abdd2af18b713e4ae7c01c46989c27.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_243_jpg.rf.47ae74709e1aa87e8ce6b0ccc00e131c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
PCBA_139_jpg.rf.4866ced5bfa2528930693cd88cbac72b.jpg, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_31_jpg.rf.48c073abbff5f7a7a96a627303eb79a8.jpg, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0
PCBA_536_jpg.rf.497fe99484a3a03676b1f38e713600ae.jpg, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_354_jpg.rf.441146c21e17d1ea99bf22405b37999e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
PCBA_274_jpg.rf.4414867bc685150148a166fa4436db34.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
PCBA_246_jpg.rf.47f39de29a659aa328b975fc0a7a143a.jpg, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1
PCBA_181_jpg.rf.4982c9aa25624345a8cb3ddf64da9ae4.jpg, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0
PCBA_577_jpg.rf.49fcce962ff2a819d6b80d7380250fe3.jpg, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0
PCBA_552_jpg.rf.4c016635734db0759286a0795f26019a.jpg, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1
PCBA_501_jpg.rf.4985e6dc87f38ec6c99649ae53e7f295.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
PCBA_185_jpg.rf.496cd3f1650e581f28e942816ea71b05.jpg, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1
PCBA_534_jpg.rf.4e40c4484422682d913b30e6a7f4fad0.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
battery3_jpg.rf.4ed50ea2b499a6f1246a4eed51b7532f.jpg, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_94_jpg.rf.4db382ceb81c99ba060d41a7376bc705.jpg, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_97_jpg.rf.325228d6650541cf2c1a7607aa13e4ce.jpg, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
PCBA_331_jpg.rf.4f7834a4a24b4dc82d2fe7189853483a.jpg, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_69_jpg.rf.4c823eb86ce4ea21fa7f950a41713314.jpg, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
diode2_jpg.rf.4da908b0aa9ec1cce7a0029e0837bfdc.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_169_jpg.rf.516e89400d40d52c297758abf72b2275.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
PCBA_35_jpg.rf.4cf66dca40f04c87c409accae09d446d.jpg, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_81_jpg.rf.4d57f3152668acf3d1bbfca2c0726714.jpg, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1
PCBA_4_jpg.rf.52cef75f0f95c78c86464f87000f02e2.jpg, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1
PCBA_161_jpg.rf.5211e3e102bfb1ff48412cc3b024e809.jpg, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1
clock2_jpg.rf.53fb95e2b99ac2c5eec5a8a057d50aed.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_280_jpg.rf.4e4412f871b3e824db2d781259e60745.jpg, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
inductor10_jpg.rf.50f7171f4576c6f9828b0e412d98298f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
PCBA_601_jpg.rf.4f15168169634ab9b8ae1391ff94a87b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
transistor70_jpg.rf.5156424267c4699abda859de7f912742.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
transistor67_jpg.rf.54c2ce8344b3030bc2761b3369bbb232.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
PCBA_595_jpg.rf.4bf6e6977fbbc8777b1f126ad2cf1970.jpg, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0
PCBA_170_jpg.rf.54248bab99245e4566456338ce55e615.jpg, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_212_jpg.rf.51956d5b906bbbeb3548696f25e41481.jpg, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_267_jpg.rf.5777e1bc74f9f47a36bebf5488aa8ad7.jpg, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0
PCBA_345_jpg.rf.567e9c12fea2f7a766dc5334a7f9e317.jpg, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_188_jpg.rf.54977a8e40f21812d985010a2c6ce591.jpg, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_219_jpg.rf.5943617ca2d901410c0a1886b32a317e.jpg, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1
PCBA_75_jpg.rf.58e3c253d490653c8d2b9059541f3b4e.jpg, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_86_jpg.rf.5900c940bc6dfcfb7331e3261c8a1db9.jpg, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0
PCBA_576_jpg.rf.593599f1f1080f15d74188c133a93f89.jpg, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0
PCBA_324_jpg.rf.55c528ce145506377c429c0251a45b7e.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0
PCBA_376_jpg.rf.5368195c0247c2fa1bc2da114df9b9fc.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0
PCBA_99_jpg.rf.5376332f73e7c209cd723ba3b201bc6c.jpg, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_218_jpeg_jpg.rf.4fe2ee72a6be88f7f11a455d2dfc8961.jpg, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1
PCBA_562_jpg.rf.5fb93447a4d889a4a4a1965be259532d.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
transistor55_jpg.rf.6023a133b190c695e8445fa895b7ff27.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
transistor35_jpg.rf.5aa7fb801b8ff0e4861fcdccffc5a4b9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
PCBA_249_png_jpg.rf.608486b354dc2f7699ad2dbb4229d897.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
PCBA_149_jpg.rf.5b74d7ef37be7d34a14eab97c1d7ddf3.jpg, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_259_jpg.rf.5ce554df55f307f08947da322a65d1c4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
PCBA_517_jpg.rf.62f52d422b45a9b8322b8c071a6ff115.jpg, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
PCBA_70_jpg.rf.5e6fda44480950f00d6acd9972e4b6ad.jpg, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_176_jpg.rf.5a8e02a287154c1f5c480a049d2a1df9.jpg, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0
PCBA_367_jpg.rf.5ee376be2a1d675d176e6b0af2346392.jpg, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0
inductor19_jpg.rf.62d2783bc6c89479eed79ae79272a0b1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
PCBA_162_jpg.rf.616c9c19603cbfb048d82c318e54e8b3.jpg, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1
PCBA_591_jpg.rf.5e1894d63309b6f2200eefd10ca5215d.jpg, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
PCBA_9_jpg.rf.603889382ed37b408df36fa3c531f162.jpg, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0
PCBA_112_jpg.rf.66c62df799c5a44f6d3d6d2c4124cea8.jpg, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1
PCBA_132_jpg.rf.6418486475569a43de7ecc1861691727.jpg, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
PCBA_360_jpg.rf.67b1c73722c3796106825cc570e29eb3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
PCBA_82_jpg.rf.6682e87bb901ecaba73e89b1969ae6f0.jpg, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1
PCBA_233_jpg.rf.6868570ee3bba1020faadf77be8dfa16.jpg, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_202_jpg.rf.620c0720d391e4310b60b0a330e7f81e.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
PCBA_262_jpg.rf.5efdfdeddbbbaf3d6501ae5b748d1380.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0
PCBA_337_jpg.rf.6583f7ca29d64bebdcad09751647cc77.jpg, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0
inductor4_jpg.rf.6574fe02fab639d6b571e14e8cd47a5c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
PCBA_166_jpg.rf.65b736ae2938dc1242142446705d8b8a.jpg, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1
PCBA_618_jpg.rf.6aeb59ab481d0e922bdff9678e1c45fb.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_371_jpg.rf.65e13c959ed4611cf6941b9296777aa6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
PCBA_173_jpg.rf.6c1bc14bc0daee8309550a352e0aefca.jpg, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0
PCBA_537_jpg.rf.6f89aa4e0030e0c93bf113736f82bfec.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_268_jpg.rf.6dc292a7151f1c8f2b6df34662e97faf.jpg, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_616_jpg.rf.69baab6787e00e9c45ebdbbe3473d90c.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1
PCBA_570_jpg.rf.6e9132e14e680b22173e54721688470a.jpg, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1
PCBA_63_jpg.rf.6a6a104d82960895b555e6ec9a28b594.jpg, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_40_jpg.rf.69c332438b82628f49459a3229da1e32.jpg, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1
PCBA_617_jpg.rf.6c13650ff8b303045cfd7445ae6eacca.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
inductor30_jpg.rf.688f87b1c2480e1ada8a25fd2768b0ba.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
clock3_jpg.rf.6b2abb307de1a5bee3a53f46a5118165.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_65_jpg.rf.6f1023a110188e58139f444f9e66ec5d.jpg, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0
capacitor347_jpg.rf.658c9b2951df514851b1b5351ce8c249.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_201_jpg.rf.7b303573bbc49ed70c89b84421f8e7ee.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
PCBA_379_jpg.rf.7a9906a048668b44d50d7d660de1c484.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0
PCBA_48_jpg.rf.7b8ff389991783d1788268fdb66ecb16.jpg, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_302_jpg.rf.7bbae6194ab6de3d1ea69de9d5ccabb3.jpg, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0
diode17_jpg.rf.7baf483e1402beddef68b36df1bd0f27.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_568_jpg.rf.7be3b79b7da4ebb5bb9774edeeac4904.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_195_jpg.rf.7b4b7a3a324fbd33cf774d1c897a1c49.jpg, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_124_jpg.rf.74c799b2b9de2a95d4260be6f153f943.jpg, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1
PCBA_510_jpg.rf.73e20b5435e3b7901ea6e8236d1da783.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
PCBA_239_jpg.rf.73d26566e8d95134d68fdb5bf123299f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
battery4_jpg.rf.7212715a883e8b101b153afae355a22f.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_590_jpg.rf.76cd0b6af2fbea5854d91cc761bdfa7b.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
PCBA_187_jpg.rf.7793a046d87d190beed6da519451f514.jpg, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1
diode20_jpg.rf.76dd4705783925a34ef64a776bcf6458.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_593_jpg.rf.73c5e1ae45d9d6c4e3340090df30a218.jpg, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0
PCBA_305_jpg.rf.72949e4d75d1ec692a5f594be80ddfa7.jpg, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0
PCBA_288_jpg.rf.72749eca997f65f76b8ded4b66c927c0.jpg, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1
PCBA_544_jpg.rf.7812a69cc45dc67dd3c4449816daae1d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
PCBA_3_jpg.rf.78ae2db1302543be47b276dd15b95bf7.jpg, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_125_jpg.rf.720364394c141e7b9ff4eec705974e88.jpg, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1
PCBA_25_jpg.rf.77b9a9847b12e48c3e06cdea043b8407.jpg, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
clock28_jpg.rf.7608d2093656eb117c287ce83e18782e.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_554_jpg.rf.7cf48fd03199fae669e75aea8ffe9678.jpg, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1
PCBA_168_jpg.rf.784211c3e00295077f2ec9731f985123.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
inductor66_jpg.rf.79bd2b604e5b13b1e042d7386175a184.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
PCBA_359_jpg.rf.79ec68d3266a1afadc3c97e16065a67c.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0
PCBA_319_jpg.rf.7ecb23a311a90be2aee33d83911e373c.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_508_jpg.rf.85eeecf34f4e3a9cdbbe69c2609b7665.jpg, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
PCBA_236_jpeg_jpg.rf.82e0d5b3c8481b33f88ba021263e412f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
PCBA_509_jpg.rf.81af650991e4141ed5887eae9213f88b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
transistor61_jpg.rf.82e5177a03155f0ef6c2797b325abfe2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
PCBA_286_jpg.rf.88fd923ef5ca776d99f62a6cf445b38f.jpg, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1
PCBA_159_jpg.rf.84ffa00a83c5119f18f900d4f700f901.jpg, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1
PCBA_278_jpg.rf.8703af34d5ffb8ab775bcc5ab1612255.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_543_jpg.rf.84a19eeb3118a7a1e4cae7455c82c2ad.jpg, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1
PCBA_355_png_jpg.rf.7f78c0a2f155282c19217c680480ba1c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
PCBA_178_jpg.rf.831f509a765e0e0f4e365299dc7f388e.jpg, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0
PCBA_297_jpg.rf.8a93f6471e072e815902c4b9141a5864.jpg, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0
PCBA_140_jpg.rf.8a8d6a5b418e0e2870d6d26c273acc46.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_51_jpg.rf.8b61c0ba37730d9b9d3218ca5e67f484.jpg, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_560_jpg.rf.8b13b311ffbd7d018f4492539644a130.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_377_jpg.rf.885a949cefc411477420187de10dc3bd.jpg, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
PCBA_272_jpg.rf.8d40e85fdd7611726c280a3a9d9652c1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
PCBA_111_jpg.rf.899455ce1629f0b466d304b73a6eadf9.jpg, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1
PCBA_59_jpg.rf.8c4ea6623880e3a36b498025d98812f6.jpg, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_357_jpg.rf.8aec3ab3d5faeda73edf712cbe45bec2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
PCBA_330_jpg.rf.8ceebeaa9df27240964d83b431bc2b6a.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
potentiometer5_jpg.rf.8e7f13640e857e8cc9b1874e387e7658.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
PCBA_136_jpg.rf.8fdd8138439f1b82afbc4c78b353ddf1.jpg, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0
PCBA_55_jpg.rf.90b3c47fbae8cff11c7193187fcc43bb.jpg, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_7_jpg.rf.8c5dbb1eeee46e8cd23d6907dcc85765.jpg, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
PCBA_374_jpg.rf.8ebb3a001e442b315014c111a0c20211.jpg, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0
capacitor827_jpg.rf.8f29e569b82f0e2ccc8b2d9395177e3b.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
diode13_jpg.rf.8bf303cea8d1224b33608acbef8b6e24.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_62_jpg.rf.86e19cdbb158a5b7b3cdaa280c1ef910.jpg, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
transistor36_jpg.rf.90ff2dc5d89fb29f5e6d1a99a3e428e1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
PCBA_327_jpg.rf.92cde2ca0852f7baa7c60b4be74b2c49.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PCBA_108_jpg.rf.911bfc83f103aefde48b51a70715676f.jpg, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0
PCBA_604_jpg.rf.8f4aa02cb0a920f77799ae7fb53a4cd9.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
PCBA_110_jpg.rf.8d618b048244d7a7e830e28196c4a5ab.jpg, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1
PCBA_363_png_jpg.rf.9171c012000beb1fa5073b809e320bee.jpg, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0
